version,1.0
name,Basic room.
size,7,8

data:
connectionX,2
connectionY,0
connectionOffset,0
connectionDir,N
minMaxConnections,1,1
weight,60.000000
canRotate,true
end

conditions:
end

events:
end

tiles:
Tile,0,0,R,2,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,1, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,2, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,3, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,4, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,5, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,1,0, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,1,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,2,0, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,2,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,3,0, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,3,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,4,0, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,4,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,0, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,0, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,1, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,2, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,3, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,4, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,5, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,6,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
end

entities:
end
