version,1.0
name,The first level!
size,20,15

data:
playerPos,11,6
end

conditions:
end

events:
end

tiles:
Tile,4,4, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,5,4, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,6,4, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,4,5, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,6,5, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,4,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,5,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,6,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,10,9, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,10,10, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,10,11, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
Tile,10,12, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1
TileBreakable,18,13, , ,0,0,COLOR_BLACK,COLOR_BLACK,true,false,COLOR_GRAY1,5
end

entities:
Entity,15,5,e,e,0,0,COLOR_BLACK,COLOR_BLACK,4
EntityPassive,11,1,e,p,0,0,COLOR_BLACK,COLOR_BLACK,1,3,4,5,6.000000,7.000000,0
end
